epoch,step,test_loss,test_r2,train_loss,train_r2_epoch,train_r2_step,valid_loss,valid_r2
169,11389,,,,,,0.6257054805755615,0.4061749577522278
169,11389,,,0.415778785943985,0.5637515187263489,,,
170,11399,,,,,0.5665819644927979,,
170,11449,,,,,0.47209203243255615,,
170,11456,,,,,,0.6231235265731812,0.40862536430358887
170,11456,,,0.4078386127948761,0.5694125890731812,,,
171,11499,,,,,0.620982825756073,,
171,11523,,,,,,0.6231670379638672,0.4085841178894043
171,11523,,,0.41216275095939636,0.5701972842216492,,,
172,11549,,,,,0.525200366973877,,
172,11590,,,,,,0.6196938753128052,0.4118803143501282
172,11590,,,0.41655614972114563,0.5620948076248169,,,
173,11599,,,,,0.5652426481246948,,
173,11649,,,,,0.6606156826019287,,
173,11657,,,,,,0.6310071349143982,0.40114349126815796
173,11657,,,0.40989285707473755,0.5683549642562866,,,
174,11699,,,,,0.5075647234916687,,
174,11724,,,,,,0.6209896802902222,0.41065049171447754
174,11724,,,0.41420599818229675,0.5652480125427246,,,
175,11749,,,,,0.6048635244369507,,
175,11791,,,,,,0.6220369338989258,0.4096565842628479
175,11791,,,0.4096547067165375,0.5656875371932983,,,
176,11799,,,,,0.5843813419342041,,
176,11849,,,,,0.29363298416137695,,
176,11858,,,,,,0.6191723346710205,0.41237521171569824
176,11858,,,0.41530516743659973,0.5547686815261841,,,
177,11899,,,,,0.39185816049575806,,
177,11925,,,,,,0.6203402280807495,0.41126686334609985
177,11925,,,0.41389089822769165,0.5673050880432129,,,
178,11949,,,,,0.6313852071762085,,
178,11992,,,,,,0.6232824921607971,0.40847450494766235
178,11992,,,0.40883731842041016,0.5678392052650452,,,
179,11999,,,,,0.4479448199272156,,
179,12049,,,,,0.5132688283920288,,
179,12059,,,,,,0.6246583461761475,0.40716874599456787
179,12059,,,0.4103010594844818,0.567060112953186,,,
180,12099,,,,,0.6724209785461426,,
180,12126,,,,,,0.6217034459114075,0.40997314453125
180,12126,,,0.4128831923007965,0.5648943185806274,,,
181,12149,,,,,0.5810502171516418,,
181,12193,,,,,,0.6213318109512329,0.4103257656097412
181,12193,,,0.4161764979362488,0.5616482496261597,,,
182,12199,,,,,0.5535703897476196,,
182,12249,,,,,0.5440926551818848,,
182,12260,,,,,,0.6199532747268677,0.41163408756256104
182,12260,,,0.40878480672836304,0.5719747543334961,,,
183,12299,,,,,0.5474854111671448,,
183,12327,,,,,,0.6248611807823181,0.4069763422012329
183,12327,,,0.41424593329429626,0.5628601908683777,,,
184,12349,,,,,0.5276151895523071,,
184,12394,,,,,,0.6263707876205444,0.40554356575012207
184,12394,,,0.41100457310676575,0.5647611021995544,,,
185,12399,,,,,0.6463916301727295,,
185,12449,,,,,0.717358410358429,,
185,12461,,,,,,0.622947633266449,0.40879225730895996
185,12461,,,0.40863320231437683,0.5682271122932434,,,
186,12499,,,,,0.6260888576507568,,
186,12528,,,,,,0.6240388751029968,0.4077566862106323
186,12528,,,0.4134233295917511,0.5684992671012878,,,
187,12549,,,,,0.6145961284637451,,
187,12595,,,,,,0.621322751045227,0.4103344678878784
187,12595,,,0.41471824049949646,0.5578424334526062,,,
188,12599,,,,,0.6554474830627441,,
188,12649,,,,,0.5470927953720093,,
188,12662,,,,,,0.6195922493934631,0.41197669506073
188,12662,,,0.41478466987609863,0.5643001198768616,,,
189,12699,,,,,0.7053182125091553,,
189,12729,,,,,,0.6231206655502319,0.40862804651260376
189,12729,,,0.4176957607269287,0.5613487362861633,,,
190,12749,,,,,0.33852118253707886,,
190,12796,,,,,,0.6238594651222229,0.4079269766807556
190,12796,,,0.4062666893005371,0.5675516128540039,,,
191,12799,,,,,0.5870053172111511,,
191,12849,,,,,0.5064772367477417,,
191,12863,,,,,,0.6204612255096436,0.41115206480026245
191,12863,,,0.41231682896614075,0.5597867369651794,,,
192,12899,,,,,0.6910075545310974,,
192,12930,,,,,,0.6252411007881165,0.406615674495697
192,12930,,,0.41411465406417847,0.5605698227882385,,,
193,12949,,,,,0.5208739638328552,,
193,12997,,,,,,0.6238396763801575,0.40794575214385986
193,12997,,,0.41398385167121887,0.5647187232971191,,,
194,12999,,,,,0.5459614396095276,,
194,13049,,,,,0.6711244583129883,,
194,13064,,,,,,0.6271272301673889,0.40482568740844727
194,13064,,,0.4121382534503937,0.5627548098564148,,,
195,13099,,,,,0.47574740648269653,,
195,13131,,,,,,0.6214011907577515,0.4102599620819092
195,13131,,,0.41154783964157104,0.5640896558761597,,,
196,13149,,,,,0.5007548928260803,,
196,13198,,,,,,0.6252551078796387,0.4066023826599121
196,13198,,,0.4125819206237793,0.5602779388427734,,,
197,13199,,,,,0.18187975883483887,,
197,13249,,,,,0.5502650141716003,,
197,13265,,,,,,0.6288461089134216,0.4031943082809448
197,13265,,,0.41441723704338074,0.5593440532684326,,,
198,13299,,,,,0.5076361894607544,,
198,13332,,,,,,0.6206172108650208,0.4110040068626404
198,13332,,,0.4122154414653778,0.5629007816314697,,,
199,13349,,,,,0.6156625747680664,,
199,13399,,,,,0.4750829339027405,,
199,13399,,,,,,0.6213075518608093,0.4103488326072693
199,13399,,,0.41310662031173706,0.5680484175682068,,,
200,13400,0.6213075518608093,0.4103488326072693,,,,,
